Datum,Uhrze,Valutadatum,Produkt,ISIN,Beschreibung,FX,Änderung,,Saldo,,Order-ID
18-09-2022,01:46,16-09-2022,DUKE ENERGY CORPORATIO,US26441C2044,Dividendensteuer,,USD,"-1,66",USD,"-1,66",
17-09-2022,07:39,16-09-2022,,,Währungswechsel (Einbuchung),,EUR,"3,60",EUR,"52,26",
17-09-2022,07:39,16-09-2022,,,Währungswechsel (Ausbuchung),"1,0041",USD,"-3,61",USD,"0,00",
16-09-2022,06:36,15-09-2022,NEXTERA ENERGY,US65339F1012,Dividende,,USD,"4,25",USD,"3,61",
16-09-2022,06:36,15-09-2022,NEXTERA ENERGY,US65339F1012,Dividendensteuer,,USD,"-0,64",USD,"-0,64",
14-09-2022,16:33,14-09-2022,,,"Überweisung auf Ihr Geldkonto bei der flatex Bank: 15,21 EUR",,,,EUR,"48,66",
14-09-2022,16:33,14-09-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"-15,21",EUR,"33,45",
14-09-2022,07:34,13-09-2022,,,Währungswechsel (Einbuchung),,EUR,"15,21",EUR,"48,66",
14-09-2022,07:34,13-09-2022,,,Währungswechsel (Ausbuchung),"0,9995",USD,"-15,20",USD,"0,00",
13-09-2022,17:03,13-09-2022,,,"Überweisung auf Ihr Geldkonto bei der flatex Bank: 17,59 EUR",,,,EUR,"33,45",
13-09-2022,17:03,13-09-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"-17,59",EUR,"15,86",
13-09-2022,07:34,12-09-2022,,,Währungswechsel (Einbuchung),,EUR,"17,59",EUR,"33,45",
13-09-2022,07:34,12-09-2022,,,Währungswechsel (Ausbuchung),"1,0148",USD,"-17,85",USD,"15,20",
13-09-2022,07:20,12-09-2022,3M COMPANY COMMON STOC,US88579Y1010,Dividende,,USD,"17,88",USD,"33,05",
13-09-2022,07:20,12-09-2022,3M COMPANY COMMON STOC,US88579Y1010,Dividendensteuer,,USD,"-2,68",USD,"15,17",
12-09-2022,08:08,10-09-2022,INTERNATIONAL BUSINESS,US4592001014,Dividende,,USD,"13,20",USD,"17,85",
12-09-2022,08:08,10-09-2022,INTERNATIONAL BUSINESS,US4592001014,Dividendensteuer,,USD,"-1,98",USD,"4,65",
12-09-2022,07:27,09-09-2022,AMERICAN ELECTRIC POWER,US0255371017,Dividende,,USD,"7,80",USD,"6,63",
12-09-2022,07:27,09-09-2022,AMERICAN ELECTRIC POWER,US0255371017,Dividendensteuer,,USD,"-1,17",USD,"-1,17",
07-09-2022,09:48,06-09-2022,,,"Auszahlung von Ihrem Geldkonto bei der flatex Bank: 521,9 EUR",,,,EUR,"15,86",
07-09-2022,09:48,06-09-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"521,90",EUR,"537,76",
06-09-2022,15:45,06-09-2022,VERIZON COMMUNICATIONS,US92343V1044,Währungswechsel (Einbuchung),"0,9874",USD,"207,28",USD,"0,00",a9d29bdc-03f2-48b0-926b-22a547ce41ed
06-09-2022,15:45,06-09-2022,VERIZON COMMUNICATIONS,US92343V1044,Währungswechsel (Ausbuchung),,EUR,"-209,91",EUR,"15,86",a9d29bdc-03f2-48b0-926b-22a547ce41ed
06-09-2022,15:45,06-09-2022,VERIZON COMMUNICATIONS,US92343V1044,DEGIRO Transaktionsgebühren und/oder Fremdkosten,,EUR,"-1,00",EUR,"225,77",a9d29bdc-03f2-48b0-926b-22a547ce41ed
06-09-2022,15:45,06-09-2022,VERIZON COMMUNICATIONS,US92343V1044,"Kauf 5 zu je 41,455 USD (US92343V1044)",,USD,"-207,28",USD,"-207,28",a9d29bdc-03f2-48b0-926b-22a547ce41ed
06-09-2022,15:39,06-09-2022,GENERAL MILLS INC. CO,US3703341046,Währungswechsel (Einbuchung),"0,9867",USD,"305,88",USD,"-0,00",baec78fb-bd58-4d1a-960f-3d51b4ea22b3
06-09-2022,15:39,06-09-2022,GENERAL MILLS INC. CO,US3703341046,Währungswechsel (Ausbuchung),,EUR,"-309,99",EUR,"226,77",baec78fb-bd58-4d1a-960f-3d51b4ea22b3
06-09-2022,15:39,06-09-2022,GENERAL MILLS INC. CO,US3703341046,DEGIRO Transaktionsgebühren und/oder Fremdkosten,,EUR,"-1,00",EUR,"536,76",baec78fb-bd58-4d1a-960f-3d51b4ea22b3
06-09-2022,15:39,06-09-2022,GENERAL MILLS INC. CO,US3703341046,"Kauf 4 zu je 76,47 USD (US3703341046)",,USD,"-305,88",USD,"-305,88",baec78fb-bd58-4d1a-960f-3d51b4ea22b3
05-09-2022,16:48,05-09-2022,,,"Überweisung auf Ihr Geldkonto bei der flatex Bank: 21,95 EUR",,,,EUR,"537,76",
05-09-2022,16:48,05-09-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"-21,95",EUR,"515,81",
05-09-2022,11:48,02-09-2022,,,"Auszahlung von Ihrem Geldkonto bei der flatex Bank: 1.013,23 EUR",,,,EUR,"537,76",
05-09-2022,11:48,02-09-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"1013,23",EUR,"1550,99",
03-09-2022,07:41,02-09-2022,,,Währungswechsel (Einbuchung),,EUR,"21,95",EUR,"537,76",
03-09-2022,07:41,02-09-2022,,,Währungswechsel (Ausbuchung),"0,9978",USD,"-21,90",USD,"-0,00",
02-09-2022,19:40,02-09-2022,ISHARES MSCI WORLD ESG ENHANCED UCITS...,IE00BHZPJ569,DEGIRO Transaktionsgebühren und/oder Fremdkosten,,EUR,"-3,90",EUR,"515,81",d93ce08a-7ec2-4690-9329-da8ad1982fe3
02-09-2022,19:40,02-09-2022,ISHARES MSCI WORLD ESG ENHANCED UCITS...,IE00BHZPJ569,"Kauf 80 zu je 6,437 EUR (IE00BHZPJ569)",,EUR,"-514,96",EUR,"519,71",d93ce08a-7ec2-4690-9329-da8ad1982fe3
02-09-2022,19:25,02-09-2022,3M COMPANY COMMON STOC,US88579Y1010,Währungswechsel (Einbuchung),"0,9925",USD,"489,68",USD,"21,90",f8d4e4a9-0423-4d59-b118-9ddc5fbf62b6
02-09-2022,19:25,02-09-2022,3M COMPANY COMMON STOC,US88579Y1010,Währungswechsel (Ausbuchung),,EUR,"-493,37",EUR,"1034,67",f8d4e4a9-0423-4d59-b118-9ddc5fbf62b6
02-09-2022,19:25,02-09-2022,3M COMPANY COMMON STOC,US88579Y1010,DEGIRO Transaktionsgebühren und/oder Fremdkosten,,EUR,"-1,00",EUR,"1528,04",f8d4e4a9-0423-4d59-b118-9ddc5fbf62b6
02-09-2022,19:25,02-09-2022,3M COMPANY COMMON STOC,US88579Y1010,"Kauf 4 zu je 122,42 USD (US88579Y1010)",,USD,"-489,68",USD,"-467,78",f8d4e4a9-0423-4d59-b118-9ddc5fbf62b6
02-09-2022,17:48,02-09-2022,,,"Auszahlung von Ihrem Geldkonto bei der flatex Bank: 527,64 EUR",,,,EUR,"1529,04",
02-09-2022,17:48,02-09-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"527,64",EUR,"2056,68",
02-09-2022,12:47,02-09-2022,ADMIRAL GRP,GB00B02J6398,Währungswechsel (Einbuchung),"86,2441",GBP,"466,44",GBP,"-0,00",e816250f-ec59-49ad-9c29-ca84b4e70e42
02-09-2022,12:47,02-09-2022,ADMIRAL GRP,GB00B02J6398,Währungswechsel (Ausbuchung),,EUR,"-540,84",EUR,"1529,04",e816250f-ec59-49ad-9c29-ca84b4e70e42
02-09-2022,12:47,02-09-2022,ADMIRAL GRP,GB00B02J6398,DEGIRO Transaktionsgebühren und/oder Fremdkosten,,EUR,"-4,90",EUR,"2069,88",e816250f-ec59-49ad-9c29-ca84b4e70e42
02-09-2022,12:47,02-09-2022,ADMIRAL GRP,GB00B02J6398,Stamp Duty (London/Dublin),,EUR,"-2,70",EUR,"2074,78",e816250f-ec59-49ad-9c29-ca84b4e70e42
02-09-2022,12:47,02-09-2022,ADMIRAL GRP,GB00B02J6398,Kauf 23 zu je 2.028 GBX (GB00B02J6398),,GBP,"-466,44",GBP,"-466,44",e816250f-ec59-49ad-9c29-ca84b4e70e42
02-09-2022,08:50,02-09-2022,,,flatex Einzahlung,,EUR,"2000,00",EUR,"2077,48",
02-09-2022,08:15,01-09-2022,INTEL CORPORATION - CO,US4581401001,Dividende,,USD,"17,16",USD,"21,90",
02-09-2022,08:15,01-09-2022,INTEL CORPORATION - CO,US4581401001,Dividendensteuer,,USD,"-2,57",USD,"4,74",
02-09-2022,08:12,01-09-2022,FORD MOTOR COMPANY COM,US3453708600,Dividende,,USD,"6,00",USD,"7,31",
02-09-2022,08:12,01-09-2022,FORD MOTOR COMPANY COM,US3453708600,Dividendensteuer,,USD,"-0,90",USD,"1,31",
02-09-2022,08:09,01-09-2022,KROGER COMPANY (THE) C,US5010441013,Dividende,,USD,"2,60",USD,"2,21",
02-09-2022,08:09,01-09-2022,KROGER COMPANY (THE) C,US5010441013,Dividendensteuer,,USD,"-0,39",USD,"-0,39",
02-09-2022,07:32,01-09-2022,,,Währungswechsel (Einbuchung),,EUR,"20,80",EUR,"77,48",
02-09-2022,07:32,01-09-2022,,,Währungswechsel (Ausbuchung),"0,9970",USD,"-20,74",USD,"-0,00",
