Datum,Uhrze,Valutadatum,Produkt,ISIN,Beschreibung,FX,Änderung,,Saldo,,Order-ID
29-07-2022,17:33,29-07-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"-11,76",EUR,"129,13",
29-07-2022,11:50,27-06-2022,ISHARES MSCI EASTERNEUROPECAPPEDUCITS...,IE00B0M63953,Dividende,,USD,"108,04",USD,"108,04",
29-07-2022,07:33,28-07-2022,,,Währungswechsel (Einbuchung),,EUR,"11,76",EUR,"140,89",
29-07-2022,07:33,28-07-2022,,,Währungswechsel (Ausbuchung),"1,0223",USD,"-12,02",USD,"-0,00",
28-07-2022,08:17,27-07-2022,ISHARES MSCI JAPAN UCITS ETF USD (DIST),IE00B02KXH56,Dividende,,USD,"12,02",USD,"12,02",
27-07-2022,16:47,27-07-2022,,,"Überweisung auf Ihr Geldkonto bei der flatex Bank: 0,34 EUR",,,,EUR,"129,13",
27-07-2022,16:47,27-07-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"-0,34",EUR,"128,79",
27-07-2022,07:33,26-07-2022,,,Währungswechsel (Einbuchung),,EUR,"0,34",EUR,"129,13",
27-07-2022,07:33,26-07-2022,,,Währungswechsel (Ausbuchung),"1,0142",USD,"-0,34",USD,"-0,00",
26-07-2022,07:51,25-07-2022,GENERAL ELECTRIC COMPANY COMMON STOCK,US3696043013,Dividende,,USD,"0,40",USD,"0,34",
26-07-2022,07:51,25-07-2022,GENERAL ELECTRIC COMPANY COMMON STOCK,US3696043013,Dividendensteuer,,USD,"-0,06",USD,"-0,06",
19-07-2022,17:03,19-07-2022,,,"Überweisung auf Ihr Geldkonto bei der flatex Bank: 11,18 EUR",,,,EUR,"128,79",
19-07-2022,17:03,19-07-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"-11,18",EUR,"117,61",
19-07-2022,07:34,18-07-2022,,,Währungswechsel (Einbuchung),,EUR,"11,18",EUR,"128,79",
19-07-2022,07:34,18-07-2022,,,Währungswechsel (Ausbuchung),"1,0169",USD,"-11,37",USD,"-0,00",
18-07-2022,08:47,15-07-2022,CARDINAL HEALTH INC.,US14149Y1082,Dividende,,USD,"13,38",USD,"11,37",
18-07-2022,08:47,15-07-2022,CARDINAL HEALTH INC.,US14149Y1082,Dividendensteuer,,USD,"-2,01",USD,"-2,01",
12-07-2022,10:03,11-07-2022,,,"Auszahlung von Ihrem Geldkonto bei der flatex Bank: 386,19 EUR",,,,EUR,"117,61",
12-07-2022,10:03,11-07-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"386,19",EUR,"503,80",
11-07-2022,21:13,11-07-2022,3M COMPANY COMMON STOC,US88579Y1010,Währungswechsel (Einbuchung),"1,0034",USD,"387,00",USD,"-0,00",a26d38ea-3475-4ca5-a4f6-d4ab94026f38
11-07-2022,21:13,11-07-2022,3M COMPANY COMMON STOC,US88579Y1010,Währungswechsel (Ausbuchung),,EUR,"-385,69",EUR,"117,61",a26d38ea-3475-4ca5-a4f6-d4ab94026f38
11-07-2022,21:13,11-07-2022,3M COMPANY COMMON STOC,US88579Y1010,DEGIRO Transaktionsgebühren und/oder Fremdkosten,,EUR,"-0,50",EUR,"503,30",a26d38ea-3475-4ca5-a4f6-d4ab94026f38
11-07-2022,21:13,11-07-2022,3M COMPANY COMMON STOC,US88579Y1010,Kauf 3 zu je 129 USD (US88579Y1010),,USD,"-387,00",USD,"-387,00",a26d38ea-3475-4ca5-a4f6-d4ab94026f38
11-07-2022,17:17,11-07-2022,,,"Auszahlung von Ihrem Geldkonto bei der flatex Bank: 1.022,87 EUR",,,,EUR,"503,80",
11-07-2022,17:17,11-07-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"1022,87",EUR,"1526,67",
11-07-2022,12:39,11-07-2022,ADMIRAL GRP,GB00B02J6398,Währungswechsel (Einbuchung),"84,3889",GBP,"463,40",GBP,"-0,00",b0f248ac-51bb-4cbc-9da0-7f8b2eee7000
11-07-2022,12:39,11-07-2022,ADMIRAL GRP,GB00B02J6398,Währungswechsel (Ausbuchung),,EUR,"-549,13",EUR,"503,80",b0f248ac-51bb-4cbc-9da0-7f8b2eee7000
11-07-2022,12:39,11-07-2022,ADMIRAL GRP,GB00B02J6398,DEGIRO Transaktionsgebühren und/oder Fremdkosten,,EUR,"-0,11",EUR,"1052,93",b0f248ac-51bb-4cbc-9da0-7f8b2eee7000
11-07-2022,12:39,11-07-2022,ADMIRAL GRP,GB00B02J6398,DEGIRO Transaktionsgebühren und/oder Fremdkosten,,EUR,"-3,90",EUR,"1053,04",b0f248ac-51bb-4cbc-9da0-7f8b2eee7000
11-07-2022,12:39,11-07-2022,ADMIRAL GRP,GB00B02J6398,Stamp Duty (London/Dublin),,EUR,"-2,75",EUR,"1056,94",b0f248ac-51bb-4cbc-9da0-7f8b2eee7000
11-07-2022,12:39,11-07-2022,ADMIRAL GRP,GB00B02J6398,Kauf 20 zu je 2.317 GBX (GB00B02J6398),,GBP,"-463,40",GBP,"-463,40",b0f248ac-51bb-4cbc-9da0-7f8b2eee7000
11-07-2022,12:37,11-07-2022,BASF SE,DE000BASF111,DEGIRO Transaktionsgebühren und/oder Fremdkosten,,EUR,"-0,09",EUR,"1059,69",ca6b23b6-6184-445b-9aad-008dc10ea3a6
11-07-2022,12:37,11-07-2022,BASF SE,DE000BASF111,DEGIRO Transaktionsgebühren und/oder Fremdkosten,,EUR,"-3,90",EUR,"1059,78",ca6b23b6-6184-445b-9aad-008dc10ea3a6
11-07-2022,12:37,11-07-2022,BASF SE,DE000BASF111,"Kauf 11 zu je 42,09 EUR (DE000BASF111)",,EUR,"-462,99",EUR,"1063,68",ca6b23b6-6184-445b-9aad-008dc10ea3a6
11-07-2022,11:50,11-07-2022,,,flatex Einzahlung,,EUR,"1500,00",EUR,"1526,67",
05-07-2022,09:38,04-07-2022,CLIME TR B,SE0018015612,DELISTING: Verkauf 47 zu je 0 SEK (SE0018015612),,SEK,"0,00",SEK,"0,00",
02-07-2022,04:30,30-06-2022,,,Flatex Interest,,EUR,"-0,37",EUR,"26,67",
02-07-2022,01:19,01-07-2022,,,"Überweisung auf Ihr Geldkonto bei der flatex Bank: 26,36 EUR",,,,EUR,"27,04",
02-07-2022,01:19,01-07-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"-26,36",EUR,"0,68",
01-07-2022,08:45,30-06-2022,,,Währungswechsel (Einbuchung),,EUR,"26,36",EUR,"27,04",
01-07-2022,08:45,30-06-2022,,,Währungswechsel (Ausbuchung),"0,8630",GBP,"-22,75",GBP,"-0,00",
30-06-2022,13:33,29-06-2022,,,"Auszahlung von Ihrem Geldkonto bei der flatex Bank: 249,65 EUR",,,,EUR,"0,68",
30-06-2022,13:33,29-06-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"249,65",EUR,"250,33",
30-06-2022,09:33,29-06-2022,ISHR UK DIV,IE00B0M63060,Dividende,,GBP,"22,75",GBP,"22,75",
29-06-2022,15:34,29-06-2022,INTEL CORPORATION - CO,US4581401001,Währungswechsel (Einbuchung),"1,0463",USD,"260,68",USD,"-0,00",23f08d01-1eba-4088-b4d9-e2db2d88e826
29-06-2022,15:34,29-06-2022,INTEL CORPORATION - CO,US4581401001,Währungswechsel (Ausbuchung),,EUR,"-249,15",EUR,"0,68",23f08d01-1eba-4088-b4d9-e2db2d88e826
29-06-2022,15:34,29-06-2022,INTEL CORPORATION - CO,US4581401001,DEGIRO Transaktionsgebühren und/oder Fremdkosten,,EUR,"-0,50",EUR,"249,83",23f08d01-1eba-4088-b4d9-e2db2d88e826
29-06-2022,15:34,29-06-2022,INTEL CORPORATION - CO,US4581401001,"Kauf 7 zu je 37,24 USD (US4581401001)",,USD,"-260,68",USD,"-260,68",23f08d01-1eba-4088-b4d9-e2db2d88e826
28-06-2022,16:18,28-06-2022,,,"Überweisung auf Ihr Geldkonto bei der flatex Bank: 42,14 EUR",,,,EUR,"250,33",
28-06-2022,16:18,28-06-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"-42,14",EUR,"208,19",
28-06-2022,07:33,27-06-2022,,,Währungswechsel (Einbuchung),,EUR,"14,10",EUR,"250,33",
28-06-2022,07:33,27-06-2022,,,Währungswechsel (Ausbuchung),"1,0608",USD,"-14,96",USD,"-0,00",
28-06-2022,07:33,27-06-2022,,,Währungswechsel (Einbuchung),,EUR,"28,04",EUR,"236,23",
28-06-2022,07:33,27-06-2022,,,Währungswechsel (Ausbuchung),"0,8650",GBP,"-24,26",GBP,"-0,00",
27-06-2022,07:37,24-06-2022,TESCO,GB00BLGZ9862,Dividende,,GBP,"24,26",GBP,"24,26",
27-06-2022,07:13,24-06-2022,THE KRAFT HEINZ COMPAN,US5007541064,Dividende,,USD,"17,60",USD,"14,96",
27-06-2022,07:13,24-06-2022,THE KRAFT HEINZ COMPAN,US5007541064,Dividendensteuer,,USD,"-2,64",USD,"-2,64",
20-06-2022,16:48,20-06-2022,,,"Überweisung auf Ihr Geldkonto bei der flatex Bank: 8,75 EUR",,,,EUR,"208,19",
20-06-2022,16:48,20-06-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"-8,75",EUR,"199,44",
18-06-2022,07:33,17-06-2022,,,Währungswechsel (Einbuchung),,EUR,"8,75",EUR,"208,19",
18-06-2022,07:33,17-06-2022,,,Währungswechsel (Ausbuchung),"1,0522",USD,"-9,21",USD,"-0,00",
17-06-2022,17:33,17-06-2022,,,"Überweisung auf Ihr Geldkonto bei der flatex Bank: 3,41 EUR",,,,EUR,"199,44",
17-06-2022,17:33,17-06-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"-3,41",EUR,"196,03",
17-06-2022,07:34,16-06-2022,,,Währungswechsel (Einbuchung),,EUR,"3,41",EUR,"199,44",
17-06-2022,07:34,16-06-2022,,,Währungswechsel (Ausbuchung),"1,0579",USD,"-3,61",USD,"9,21",
17-06-2022,07:17,16-06-2022,DUKE ENERGY CORPORATIO,US26441C2044,Dividende,,USD,"10,84",USD,"12,82",
17-06-2022,07:17,16-06-2022,DUKE ENERGY CORPORATIO,US26441C2044,Dividendensteuer,,USD,"-1,63",USD,"1,98",
16-06-2022,07:24,15-06-2022,NEXTERA ENERGY,US65339F1012,Dividende,,USD,"4,25",USD,"3,61",
16-06-2022,07:24,15-06-2022,NEXTERA ENERGY,US65339F1012,Dividendensteuer,,USD,"-0,64",USD,"-0,64",
14-06-2022,18:48,14-06-2022,,,"Überweisung auf Ihr Geldkonto bei der flatex Bank: 17,28 EUR",,,,EUR,"196,03",
14-06-2022,18:48,14-06-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"-17,28",EUR,"178,75",
14-06-2022,07:34,13-06-2022,,,Währungswechsel (Einbuchung),,EUR,"17,28",EUR,"196,03",
14-06-2022,07:34,13-06-2022,,,Währungswechsel (Ausbuchung),"1,0433",USD,"-18,03",USD,"-0,00",
13-06-2022,17:18,13-06-2022,,,"Überweisung auf Ihr Geldkonto bei der flatex Bank: 10,64 EUR",,,,EUR,"178,75",
13-06-2022,17:18,13-06-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"-10,64",EUR,"168,11",
13-06-2022,08:16,12-06-2022,3M COMPANY COMMON STOC,US88579Y1010,Dividende,,USD,"13,41",USD,"18,03",
13-06-2022,08:16,12-06-2022,3M COMPANY COMMON STOC,US88579Y1010,Dividendensteuer,,USD,"-2,01",USD,"4,62",
13-06-2022,07:20,10-06-2022,AMERICAN ELECTRIC POWER,US0255371017,Dividende,,USD,"7,80",USD,"6,63",
13-06-2022,07:20,10-06-2022,AMERICAN ELECTRIC POWER,US0255371017,Dividendensteuer,,USD,"-1,17",USD,"-1,17",
11-06-2022,07:38,10-06-2022,,,Währungswechsel (Einbuchung),,EUR,"10,64",EUR,"178,75",
11-06-2022,07:38,10-06-2022,,,Währungswechsel (Ausbuchung),"1,0546",USD,"-11,22",USD,"-0,00",
10-06-2022,09:01,10-06-2022,INTERNATIONAL BUSINESS,US4592001014,Dividende,,USD,"13,20",USD,"11,22",
10-06-2022,09:01,10-06-2022,INTERNATIONAL BUSINESS,US4592001014,Dividendensteuer,,USD,"-1,98",USD,"-1,98",
09-06-2022,16:33,09-06-2022,,,"Überweisung auf Ihr Geldkonto bei der flatex Bank: 99,6 EUR",,,,EUR,"168,11",
09-06-2022,16:33,09-06-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"-99,60",EUR,"68,51",
09-06-2022,09:20,25-05-2022,VONOVIA SE,DE000A1ML7J1,Dividende,,EUR,"99,60",EUR,"168,11",
03-06-2022,16:33,03-06-2022,,,"Überweisung auf Ihr Geldkonto bei der flatex Bank: 1,65 EUR",,,,EUR,"68,51",
03-06-2022,16:33,03-06-2022,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,"-1,65",EUR,"66,86",
03-06-2022,08:19,31-05-2022,CLIME TR B,SE0018015612,KAPITALERHÖHUNG: Kauf 47 zu je 0 SEK (SE0018015612),,SEK,"0,00",SEK,"0,00",
